Giorno	Nr_treno	DataOra	Ritardo_In_Minuti
16-10-2017	2125	16/10/17 10.28.00	0.5
16-10-2017	2127	16/10/17 12.28.00	2.5
16-10-2017	2131	16/10/17 16.28.00	-2.5
16-10-2017	2133	16/10/17 18.28.00	-3.5
16-10-2017	2137	16/10/17 20.28.00	5.5
16-10-2017	2271	16/10/17 08.02.00	-7.5
16-10-2017	2275	16/10/17 12.08.00	0.5
16-10-2017	2278	16/10/17 09.52.00	1.5
16-10-2017	2279	16/10/17 16.08.00	-5.5
16-10-2017	2281	16/10/17 18.08.00	-5.5
16-10-2017	2282	16/10/17 13.52.00	3.0
16-10-2017	2283	16/10/17 20.08.00	5.5
16-10-2017	2891	16/10/17 09.28.00	-0.5
16-10-2017	2913	16/10/17 08.40.00	-1.0
16-10-2017	2921	16/10/17 15.28.00	-3.0
16-10-2017	583	16/10/17 09.14.00	-3.0
16-10-2017	597	16/10/17 17.14.00	2.0
16-10-2017	599	16/10/17 20.14.00	27.5
16-10-2017	605	16/10/17 09.54.00	4.0
16-10-2017	613	16/10/17 17.46.00	-1.5
16-10-2017	6253	16/10/17 08.14.00	-2.5
16-10-2017	6265	16/10/17 17.08.00	26.0
16-10-2017	6485	16/10/17 09.08.00	-1.5
16-10-2017	8803	16/10/17 09.38.00	5.5
16-10-2017	8807	16/10/17 11.38.00	8.0
16-10-2017	8809	16/10/17 12.38.00	-1.0
16-10-2017	8811	16/10/17 13.38.00	-4.5
16-10-2017	8813	16/10/17 14.38.00	-3.0
16-10-2017	8815	16/10/17 15.38.00	-3.0
16-10-2017	8823	16/10/17 19.38.00	16.5
16-11-2017	11409	16/11/17 18.20.00	4.5
16-11-2017	11421	16/11/17 19.08.00	3.5
16-11-2017	11535	16/11/17 11.28.00	25.0
16-11-2017	11545	16/11/17 17.28.00	5.5
16-11-2017	11547	16/11/17 19.28.00	-2.5
16-11-2017	2123	16/11/17 08.28.00	3.5
16-11-2017	2125	16/11/17 10.28.00	-1.0
16-11-2017	2127	16/11/17 12.28.00	1.0
16-11-2017	2131	16/11/17 16.28.00	8.0
16-11-2017	2133	16/11/17 18.28.00	6.5
16-11-2017	2137	16/11/17 20.28.00	1.0
16-11-2017	2271	16/11/17 08.02.00	-7.5
16-11-2017	2275	16/11/17 12.08.00	63.0
16-11-2017	2278	16/11/17 09.52.00	1.5
16-11-2017	2279	16/11/17 16.08.00	48.0
16-11-2017	2281	16/11/17 18.08.00	10.5
16-11-2017	2282	16/11/17 13.52.00	8.5
16-11-2017	2283	16/11/17 20.08.00	-1.5
16-11-2017	2891	16/11/17 09.28.00	3.0
16-11-2017	2913	16/11/17 08.40.00	8.5
16-11-2017	2921	16/11/17 15.28.00	10.0
16-11-2017	583	16/11/17 09.14.00	0.0
16-11-2017	597	16/11/17 17.14.00	15.0
16-11-2017	599	16/11/17 20.14.00	-3.0
16-11-2017	605	16/11/17 09.54.00	-1.5
16-11-2017	613	16/11/17 17.46.00	4.5
16-11-2017	6253	16/11/17 08.14.00	1.5
16-11-2017	6265	16/11/17 17.08.00	0.0
16-11-2017	6485	16/11/17 09.08.00	2.0
16-11-2017	8803	16/11/17 09.38.00	3.0
16-11-2017	8807	16/11/17 11.38.00	22.5
16-11-2017	8809	16/11/17 12.38.00	8.5
16-11-2017	8811	16/11/17 13.38.00	-2.0
16-11-2017	8813	16/11/17 14.38.00	26.0
16-11-2017	8815	16/11/17 15.38.00	45.5
16-11-2017	8823	16/11/17 19.38.00	10.0
16-12-2016	2123	16/12/16 08.28.00	0.0
16-12-2016	2131	16/12/16 16.28.00	4.5
16-12-2016	2271	16/12/16 08.02.00	4.5
16-12-2016	2279	16/12/16 16.08.00	-3.5
16-12-2016	2281	16/12/16 18.08.00	4.0
16-12-2016	2282	16/12/16 13.52.00	5.0
16-12-2016	2913	16/12/16 08.40.00	6.0
16-12-2016	6253	16/12/16 08.14.00	0.0
16-12-2016	6265	16/12/16 17.08.00	-1.0
16-12-2016	6485	16/12/16 09.08.00	1.0
16-12-2017	11409	16/12/17 18.20.00	-1.0
16-12-2017	11421	16/12/17 19.08.00	-5.0
16-12-2017	11535	16/12/17 11.28.00	6.0
16-12-2017	11545	16/12/17 17.28.00	-4.0
16-12-2017	11547	16/12/17 19.28.00	-1.0
16-12-2017	2123	16/12/17 08.28.00	1.5
16-12-2017	2127	16/12/17 12.28.00	-1.5
16-12-2017	2131	16/12/17 16.28.00	-0.5
16-12-2017	2133	16/12/17 18.28.00	3.0
16-12-2017	2137	16/12/17 20.28.00	-4.0
16-12-2017	2271	16/12/17 08.02.00	-7.0
16-12-2017	2275	16/12/17 12.08.00	5.5
16-12-2017	2277	16/12/17 14.08.00	-4.0
16-12-2017	2278	16/12/17 09.52.00	1.5
16-12-2017	2279	16/12/17 16.08.00	0.0
16-12-2017	2281	16/12/17 18.08.00	-4.5
16-12-2017	2282	16/12/17 13.52.00	2.0
16-12-2017	2283	16/12/17 20.08.00	1.0
16-12-2017	2285	16/12/17 21.08.00	-3.0
16-12-2017	2891	16/12/17 09.28.00	2.0
16-12-2017	2913	16/12/17 08.40.00	-4.0
16-12-2017	2921	16/12/17 15.28.00	6.5
16-12-2017	583	16/12/17 09.14.00	5.0
16-12-2017	597	16/12/17 17.14.00	1.5
16-12-2017	599	16/12/17 20.14.00	-0.5
16-12-2017	605	16/12/17 09.54.00	13.5
16-12-2017	613	16/12/17 17.46.00	-0.5
16-12-2017	6253	16/12/17 08.14.00	-4.0
16-12-2017	6265	16/12/17 17.08.00	-3.0
16-12-2017	6485	16/12/17 09.08.00	-4.0
16-12-2017	8803	16/12/17 09.38.00	7.5
16-12-2017	8807	16/12/17 11.38.00	20.0
16-12-2017	8809	16/12/17 12.38.00	2.5
16-12-2017	8811	16/12/17 13.38.00	2.5
16-12-2017	8813	16/12/17 14.38.00	9.5
16-12-2017	8815	16/12/17 15.38.00	0.5
16-12-2017	8823	16/12/17 19.38.00	3.0
17-02-2017	11409	17/02/17 18.20.00	-4.5
17-02-2017	11421	17/02/17 19.08.00	-0.5
17-02-2017	11547	17/02/17 19.28.00	2.0
17-02-2017	2123	17/02/17 08.28.00	-3.0
17-02-2017	2131	17/02/17 16.28.00	-3.5
17-02-2017	2133	17/02/17 18.28.00	1.5
17-02-2017	2271	17/02/17 08.02.00	-7.5
17-02-2017	2279	17/02/17 16.08.00	-3.5
17-02-2017	2281	17/02/17 18.08.00	-2.5
17-02-2017	2282	17/02/17 13.52.00	5.0
17-02-2017	2283	17/02/17 20.08.00	8.5
17-02-2017	2913	17/02/17 08.40.00	-2.5
17-02-2017	6253	17/02/17 08.14.00	-4.0
17-02-2017	6265	17/02/17 17.08.00	2.5
17-02-2017	6485	17/02/17 09.08.00	-4.0
17-03-2017	11409	17/03/17 18.20.00	1.5
17-03-2017	11421	17/03/17 19.08.00	-0.5
17-03-2017	11547	17/03/17 19.28.00	2.5
17-03-2017	2123	17/03/17 08.28.00	-2.5
17-03-2017	2131	17/03/17 16.28.00	4.5
17-03-2017	2133	17/03/17 18.28.00	-2.5
17-03-2017	2271	17/03/17 08.02.00	-7.5
17-03-2017	2279	17/03/17 16.08.00	-2.0
17-03-2017	2281	17/03/17 18.08.00	-6.0
17-03-2017	2282	17/03/17 13.52.00	1.5
17-03-2017	2283	17/03/17 20.08.00	-3.5
17-03-2017	2913	17/03/17 08.40.00	-2.0
17-03-2017	6253	17/03/17 08.14.00	0.0
17-03-2017	6265	17/03/17 17.08.00	-2.0
17-03-2017	6485	17/03/17 09.08.00	1.5
17-10-2017	11409	17/10/17 18.20.00	-1.5
17-10-2017	11421	17/10/17 19.08.00	-0.5
17-10-2017	11535	17/10/17 11.28.00	-1.5
17-10-2017	11545	17/10/17 17.28.00	-1.0
17-10-2017	11547	17/10/17 19.28.00	0.5
17-10-2017	2123	17/10/17 08.28.00	14.0
17-10-2017	2125	17/10/17 10.28.00	-3.5
17-10-2017	2127	17/10/17 12.28.00	0.0
17-10-2017	2131	17/10/17 16.28.00	-4.0
17-10-2017	2133	17/10/17 18.28.00	1.0
17-10-2017	2137	17/10/17 20.28.00	-2.5
17-10-2017	2271	17/10/17 08.02.00	-7.0
17-10-2017	2275	17/10/17 12.08.00	-2.0
17-10-2017	2278	17/10/17 09.52.00	1.5
17-10-2017	2279	17/10/17 16.08.00	-1.0
17-10-2017	2281	17/10/17 18.08.00	-5.5
17-10-2017	2282	17/10/17 13.52.00	5.0
17-10-2017	2283	17/10/17 20.08.00	-3.0
17-10-2017	2285	17/10/17 21.08.00	3.5
17-10-2017	2891	17/10/17 09.28.00	1.0
17-10-2017	2913	17/10/17 08.40.00	12.0
17-10-2017	2921	17/10/17 15.28.00	1.0
17-10-2017	583	17/10/17 09.14.00	-0.5
17-10-2017	597	17/10/17 17.14.00	2.0
17-10-2017	599	17/10/17 20.14.00	-3.5
17-10-2017	605	17/10/17 09.54.00	2.0
17-10-2017	613	17/10/17 17.46.00	0.0
17-10-2017	6253	17/10/17 08.14.00	1.5
17-10-2017	6265	17/10/17 17.08.00	-1.0
17-10-2017	6485	17/10/17 09.08.00	-2.0
17-10-2017	8803	17/10/17 09.38.00	0.0
17-10-2017	8807	17/10/17 11.38.00	0.5
17-10-2017	8809	17/10/17 12.38.00	-5.5
17-10-2017	8811	17/10/17 13.38.00	6.0
17-10-2017	8813	17/10/17 14.38.00	-2.0
17-10-2017	8815	17/10/17 15.38.00	0.5
17-10-2017	8823	17/10/17 19.38.00	-3.5
17-11-2017	11409	17/11/17 18.20.00	1.0
17-11-2017	11421	17/11/17 19.08.00	1.5
17-11-2017	11535	17/11/17 11.28.00	0.0
17-11-2017	11545	17/11/17 17.28.00	19.0
17-11-2017	11547	17/11/17 19.28.00	11.5
17-11-2017	2123	17/11/17 08.28.00	1.0
17-11-2017	2125	17/11/17 10.28.00	1.5
17-11-2017	2127	17/11/17 12.28.00	4.0
17-11-2017	2131	17/11/17 16.28.00	-1.5
17-11-2017	2133	17/11/17 18.28.00	1.0
17-11-2017	2137	17/11/17 20.28.00	7.0
17-11-2017	2271	17/11/17 08.02.00	-3.5
17-11-2017	2275	17/11/17 12.08.00	4.0
17-11-2017	2278	17/11/17 09.52.00	4.0
17-11-2017	2279	17/11/17 16.08.00	-4.5
17-11-2017	2281	17/11/17 18.08.00	0.5
17-11-2017	2282	17/11/17 13.52.00	3.0
17-11-2017	2283	17/11/17 20.08.00	9.5
17-11-2017	2891	17/11/17 09.28.00	3.5
17-11-2017	2913	17/11/17 08.40.00	-3.0
17-11-2017	2921	17/11/17 15.28.00	-2.0
17-11-2017	583	17/11/17 09.14.00	0.5
17-11-2017	597	17/11/17 17.14.00	25.0
17-11-2017	599	17/11/17 20.14.00	12.5
17-11-2017	605	17/11/17 09.54.00	-4.5
17-11-2017	613	17/11/17 17.46.00	14.0
17-11-2017	6253	17/11/17 08.14.00	0.5
17-11-2017	6265	17/11/17 17.08.00	-2.5
17-11-2017	6485	17/11/17 09.08.00	3.0
17-11-2017	8803	17/11/17 09.38.00	3.0
17-11-2017	8807	17/11/17 11.38.00	21.0
17-11-2017	8809	17/11/17 12.38.00	2.5
17-11-2017	8811	17/11/17 13.38.00	11.5
17-11-2017	8813	17/11/17 14.38.00	0.0
17-11-2017	8815	17/11/17 15.38.00	0.5
17-11-2017	8823	17/11/17 19.38.00	8.5
17-12-2016	2123	17/12/16 08.28.00	-0.5
17-12-2016	2271	17/12/16 08.02.00	9.0
17-12-2016	2282	17/12/16 13.52.00	2.0
17-12-2016	2913	17/12/16 08.40.00	1.5
17-12-2016	6485	17/12/16 09.08.00	-0.5
17-12-2017	11409	17/12/17 18.20.00	-1.0
17-12-2017	11535	17/12/17 11.28.00	-2.0
17-12-2017	11545	17/12/17 17.28.00	-2.5
17-12-2017	11547	17/12/17 19.28.00	-2.0
17-12-2017	2123	17/12/17 08.28.00	-4.0
17-12-2017	2127	17/12/17 12.28.00	1.5
17-12-2017	2131	17/12/17 16.28.00	-6.0
17-12-2017	2133	17/12/17 18.28.00	-2.0
17-12-2017	2137	17/12/17 20.28.00	4.5
17-12-2017	2271	17/12/17 08.02.00	-7.0
17-12-2017	2275	17/12/17 12.08.00	3.0
17-12-2017	2277	17/12/17 14.08.00	2.0
17-12-2017	2278	17/12/17 09.52.00	1.0
17-12-2017	2279	17/12/17 16.08.00	-0.5
17-12-2017	2281	17/12/17 18.08.00	-2.0
17-12-2017	2282	17/12/17 13.52.00	1.0
17-12-2017	2283	17/12/17 20.08.00	3.0
17-12-2017	2285	17/12/17 21.08.00	-3.5
17-12-2017	2891	17/12/17 09.28.00	-1.5
17-12-2017	2913	17/12/17 08.40.00	-1.5
17-12-2017	2921	17/12/17 15.28.00	24.5
17-12-2017	583	17/12/17 09.14.00	-3.0
17-12-2017	597	17/12/17 17.14.00	-5.0
17-12-2017	599	17/12/17 20.14.00	7.0
17-12-2017	605	17/12/17 09.54.00	2.5
17-12-2017	613	17/12/17 17.46.00	3.5
17-12-2017	6485	17/12/17 09.08.00	-4.0
17-12-2017	8803	17/12/17 09.38.00	12.5
17-12-2017	8807	17/12/17 11.38.00	19.0
17-12-2017	8809	17/12/17 12.38.00	-5.0
17-12-2017	8811	17/12/17 13.38.00	6.0
17-12-2017	8813	17/12/17 14.38.00	0.0
17-12-2017	8815	17/12/17 15.38.00	1.0
17-12-2017	8823	17/12/17 19.38.00	0.5
17-12-2017	8829	17/12/17 21.38.00	0.0
18-02-2017	11409	18/02/17 18.20.00	1.0
18-02-2017	11421	18/02/17 19.08.00	-2.5
18-02-2017	11547	18/02/17 19.28.00	-0.5
18-02-2017	2123	18/02/17 08.28.00	1.5
18-02-2017	2131	18/02/17 16.28.00	-1.5
18-02-2017	2133	18/02/17 18.28.00	-2.0
18-02-2017	2271	18/02/17 08.02.00	4.5
18-02-2017	2279	18/02/17 16.08.00	-6.0
18-02-2017	2281	18/02/17 18.08.00	-2.0
18-02-2017	2282	18/02/17 13.52.00	2.0
18-02-2017	2283	18/02/17 20.08.00	-4.0
18-02-2017	2913	18/02/17 08.40.00	1.0
18-02-2017	6253	18/02/17 08.14.00	-5.0
18-02-2017	6265	18/02/17 17.08.00	-1.5
18-02-2017	6485	18/02/17 09.08.00	-3.5
18-03-2017	11409	18/03/17 18.20.00	-5.0
18-03-2017	11421	18/03/17 19.08.00	-1.5
18-03-2017	2123	18/03/17 08.28.00	1.0
18-03-2017	2131	18/03/17 16.28.00	-3.0
18-03-2017	2133	18/03/17 18.28.00	0.5
18-03-2017	2279	18/03/17 16.08.00	120.0
18-03-2017	2282	18/03/17 13.52.00	1.5
18-03-2017	2283	18/03/17 20.08.00	1.0
18-03-2017	2913	18/03/17 08.40.00	-3.5
18-03-2017	6253	18/03/17 08.14.00	3.5
18-03-2017	6265	18/03/17 17.08.00	-2.5
18-03-2017	6485	18/03/17 09.08.00	-5.0
18-10-2017	11409	18/10/17 18.20.00	8.0
18-10-2017	11421	18/10/17 19.08.00	-0.5
18-10-2017	11535	18/10/17 11.28.00	9.0
18-10-2017	11545	18/10/17 17.28.00	-3.0
18-10-2017	11547	18/10/17 19.28.00	4.0
18-10-2017	2123	18/10/17 08.28.00	3.0
18-10-2017	2125	18/10/17 10.28.00	0.0
18-10-2017	2127	18/10/17 12.28.00	1.0
18-10-2017	2131	18/10/17 16.28.00	1.0
18-10-2017	2133	18/10/17 18.28.00	4.0
18-10-2017	2137	18/10/17 20.28.00	-2.0
18-10-2017	2271	18/10/17 08.02.00	-6.5
18-10-2017	2275	18/10/17 12.08.00	-5.0
18-10-2017	2278	18/10/17 09.52.00	2.5
18-10-2017	2279	18/10/17 16.08.00	-3.0
18-10-2017	2281	18/10/17 18.08.00	14.5
18-10-2017	2282	18/10/17 13.52.00	2.5
18-10-2017	2283	18/10/17 20.08.00	2.0
18-10-2017	2285	18/10/17 21.08.00	-1.0
18-10-2017	2891	18/10/17 09.28.00	1.0
18-10-2017	2913	18/10/17 08.40.00	-1.5
18-10-2017	2921	18/10/17 15.28.00	-3.5
18-10-2017	583	18/10/17 09.14.00	-5.5
18-10-2017	597	18/10/17 17.14.00	2.5
18-10-2017	599	18/10/17 20.14.00	-1.5
18-10-2017	605	18/10/17 09.54.00	-4.0
18-10-2017	613	18/10/17 17.46.00	23.5
18-10-2017	6253	18/10/17 08.14.00	0.0
18-10-2017	6265	18/10/17 17.08.00	-1.0
18-10-2017	6485	18/10/17 09.08.00	-2.5
18-10-2017	8803	18/10/17 09.38.00	3.5
18-10-2017	8807	18/10/17 11.38.00	4.0
18-10-2017	8809	18/10/17 12.38.00	10.5
18-10-2017	8811	18/10/17 13.38.00	6.0
18-10-2017	8813	18/10/17 14.38.00	-2.5
18-10-2017	8815	18/10/17 15.38.00	-2.0
18-10-2017	8823	18/10/17 19.38.00	8.0
18-11-2017	11409	18/11/17 18.20.00	-4.5
18-11-2017	11421	18/11/17 19.08.00	0.0
18-11-2017	11535	18/11/17 11.28.00	-2.0
18-11-2017	11545	18/11/17 17.28.00	0.0
18-11-2017	11547	18/11/17 19.28.00	2.0
18-11-2017	2123	18/11/17 08.28.00	1.0
18-11-2017	2127	18/11/17 12.28.00	1.0
18-11-2017	2131	18/11/17 16.28.00	1.0
18-11-2017	2133	18/11/17 18.28.00	6.5
18-11-2017	2137	18/11/17 20.28.00	3.5
18-11-2017	2271	18/11/17 08.02.00	-3.5
18-11-2017	2275	18/11/17 12.08.00	7.0
18-11-2017	2277	18/11/17 14.08.00	2.0
18-11-2017	2278	18/11/17 09.52.00	2.0
18-11-2017	2279	18/11/17 16.08.00	-4.0
18-11-2017	2281	18/11/17 18.08.00	0.0
18-11-2017	2282	18/11/17 13.52.00	1.5
18-11-2017	2283	18/11/17 20.08.00	10.0
18-11-2017	2891	18/11/17 09.28.00	-2.0
18-11-2017	2913	18/11/17 08.40.00	-2.0
18-11-2017	2921	18/11/17 15.28.00	-1.5
18-11-2017	583	18/11/17 09.14.00	0.5
18-11-2017	597	18/11/17 17.14.00	2.0
18-11-2017	599	18/11/17 20.14.00	5.5
18-11-2017	605	18/11/17 09.54.00	1.5
18-11-2017	613	18/11/17 17.46.00	7.5
18-11-2017	6253	18/11/17 08.14.00	-5.0
18-11-2017	6265	18/11/17 17.08.00	-3.0
18-11-2017	6485	18/11/17 09.08.00	-1.5
18-11-2017	8803	18/11/17 09.38.00	7.5
18-11-2017	8807	18/11/17 11.38.00	2.5
18-11-2017	8809	18/11/17 12.38.00	-1.0
18-11-2017	8811	18/11/17 13.38.00	15.5
18-11-2017	8813	18/11/17 14.38.00	1.0
18-11-2017	8815	18/11/17 15.38.00	-3.5
18-11-2017	8823	18/11/17 19.38.00	13.5
18-12-2017	11409	18/12/17 18.20.00	0.5
18-12-2017	11421	18/12/17 19.08.00	1.5
18-12-2017	11535	18/12/17 11.28.00	0.0
18-12-2017	11545	18/12/17 17.28.00	-2.0
18-12-2017	11547	18/12/17 19.28.00	3.0
18-12-2017	2123	18/12/17 08.28.00	8.0
18-12-2017	2125	18/12/17 10.28.00	-1.5
18-12-2017	2127	18/12/17 12.28.00	-3.0
18-12-2017	2131	18/12/17 16.28.00	-5.0
18-12-2017	2133	18/12/17 18.28.00	3.0
18-12-2017	2137	18/12/17 20.28.00	12.0
18-12-2017	2271	18/12/17 08.02.00	-7.0
18-12-2017	2275	18/12/17 12.08.00	72.5
18-12-2017	2278	18/12/17 09.52.00	2.5
18-12-2017	2279	18/12/17 16.08.00	-5.5
18-12-2017	2281	18/12/17 18.08.00	-5.5
18-12-2017	2282	18/12/17 13.52.00	2.0
18-12-2017	2283	18/12/17 20.08.00	-3.0
18-12-2017	2285	18/12/17 21.08.00	2.5
18-12-2017	2891	18/12/17 09.28.00	2.5
18-12-2017	2913	18/12/17 08.40.00	1.0
18-12-2017	2921	18/12/17 15.28.00	-2.0
18-12-2017	583	18/12/17 09.14.00	40.5
18-12-2017	597	18/12/17 17.14.00	1.0
18-12-2017	599	18/12/17 20.14.00	18.5
18-12-2017	605	18/12/17 09.54.00	12.0
18-12-2017	613	18/12/17 17.46.00	7.5
18-12-2017	6253	18/12/17 08.14.00	-2.5
18-12-2017	6265	18/12/17 17.08.00	1.0
18-12-2017	6485	18/12/17 09.08.00	-1.5
18-12-2017	8803	18/12/17 09.38.00	22.0
18-12-2017	8807	18/12/17 11.38.00	12.5
18-12-2017	8809	18/12/17 12.38.00	18.0
18-12-2017	8811	18/12/17 13.38.00	14.0
18-12-2017	8813	18/12/17 14.38.00	-5.0
18-12-2017	8815	18/12/17 15.38.00	0.0
18-12-2017	8823	18/12/17 19.38.00	1.5
19-02-2017	11409	19/02/17 18.20.00	-2.0
19-02-2017	11547	19/02/17 19.28.00	-1.0
19-02-2017	2123	19/02/17 08.28.00	-2.5
19-02-2017	2131	19/02/17 16.28.00	-2.5
19-02-2017	2133	19/02/17 18.28.00	2.0
19-02-2017	2271	19/02/17 08.02.00	2.5
19-02-2017	2279	19/02/17 16.08.00	-2.5
19-02-2017	2281	19/02/17 18.08.00	-4.5
19-02-2017	2282	19/02/17 13.52.00	2.0
19-02-2017	2283	19/02/17 20.08.00	-4.0
19-02-2017	2913	19/02/17 08.40.00	0.5
19-02-2017	6485	19/02/17 09.08.00	4.5
19-03-2017	11409	19/03/17 18.20.00	-8.0
19-03-2017	11547	19/03/17 19.28.00	-3.0
19-03-2017	2123	19/03/17 08.28.00	-3.5
19-03-2017	2131	19/03/17 16.28.00	-3.0
19-03-2017	2133	19/03/17 18.28.00	-3.5
19-03-2017	2271	19/03/17 08.02.00	-8.5
19-03-2017	2279	19/03/17 16.08.00	7.5
19-03-2017	2281	19/03/17 18.08.00	-4.0
19-03-2017	2282	19/03/17 13.52.00	1.5
19-03-2017	2283	19/03/17 20.08.00	-2.0
19-03-2017	2913	19/03/17 08.40.00	4.0
19-03-2017	6485	19/03/17 09.08.00	-2.5
19-10-2017	11409	19/10/17 18.20.00	0.0
19-10-2017	11421	19/10/17 19.08.00	0.0
19-10-2017	11535	19/10/17 11.28.00	13.5
19-10-2017	11545	19/10/17 17.28.00	-2.0
19-10-2017	11547	19/10/17 19.28.00	1.0
19-10-2017	2123	19/10/17 08.28.00	0.5
19-10-2017	2125	19/10/17 10.28.00	28.0
19-10-2017	2127	19/10/17 12.28.00	-3.0
19-10-2017	2131	19/10/17 16.28.00	-1.0
19-10-2017	2133	19/10/17 18.28.00	-2.0
19-10-2017	2137	19/10/17 20.28.00	5.5
19-10-2017	2271	19/10/17 08.02.00	8.5
19-10-2017	2275	19/10/17 12.08.00	-2.0
19-10-2017	2278	19/10/17 09.52.00	1.5
19-10-2017	2279	19/10/17 16.08.00	0.0
19-10-2017	2281	19/10/17 18.08.00	1.0
19-10-2017	2282	19/10/17 13.52.00	5.0
19-10-2017	2283	19/10/17 20.08.00	-3.0
19-10-2017	2285	19/10/17 21.08.00	-3.0
19-10-2017	2891	19/10/17 09.28.00	2.0
19-10-2017	2913	19/10/17 08.40.00	13.0
19-10-2017	2921	19/10/17 15.28.00	-4.0
19-10-2017	583	19/10/17 09.14.00	-6.5
19-10-2017	597	19/10/17 17.14.00	-0.5
19-10-2017	599	19/10/17 20.14.00	-3.0
19-10-2017	605	19/10/17 09.54.00	2.5
19-10-2017	613	19/10/17 17.46.00	-0.5
19-10-2017	6253	19/10/17 08.14.00	-0.5
19-10-2017	6265	19/10/17 17.08.00	1.5
19-10-2017	6485	19/10/17 09.08.00	-4.0
19-10-2017	8803	19/10/17 09.38.00	6.5
19-10-2017	8807	19/10/17 11.38.00	10.0
19-10-2017	8809	19/10/17 12.38.00	8.5
19-10-2017	8811	19/10/17 13.38.00	1.0
19-10-2017	8813	19/10/17 14.38.00	2.5
19-10-2017	8815	19/10/17 15.38.00	1.5
19-10-2017	8823	19/10/17 19.38.00	0.0
19-11-2017	11409	19/11/17 18.20.00	9.0
19-11-2017	11535	19/11/17 11.28.00	7.5
19-11-2017	11545	19/11/17 17.28.00	30.5
19-11-2017	11547	19/11/17 19.28.00	2.5
19-11-2017	2123	19/11/17 08.28.00	0.0
19-11-2017	2127	19/11/17 12.28.00	1.5
19-11-2017	2131	19/11/17 16.28.00	-1.5
19-11-2017	2133	19/11/17 18.28.00	5.0
19-11-2017	2137	19/11/17 20.28.00	-3.5
19-11-2017	2271	19/11/17 08.02.00	-3.5
19-11-2017	2275	19/11/17 12.08.00	9.5
19-11-2017	2277	19/11/17 14.08.00	-2.0
19-11-2017	2278	19/11/17 09.52.00	1.0
19-11-2017	2279	19/11/17 16.08.00	-1.0
19-11-2017	2281	19/11/17 18.08.00	13.5
19-11-2017	2282	19/11/17 13.52.00	1.5
19-11-2017	2283	19/11/17 20.08.00	7.5
19-11-2017	2891	19/11/17 09.28.00	-2.5
19-11-2017	2913	19/11/17 08.40.00	-5.0
19-11-2017	2921	19/11/17 15.28.00	2.5
19-11-2017	583	19/11/17 09.14.00	-3.0
19-11-2017	597	19/11/17 17.14.00	-1.0
19-11-2017	605	19/11/17 09.54.00	2.5
19-11-2017	613	19/11/17 17.46.00	36.0
19-11-2017	6485	19/11/17 09.08.00	-3.0
19-11-2017	8803	19/11/17 09.38.00	-1.0
19-11-2017	8807	19/11/17 11.38.00	15.5
19-11-2017	8809	19/11/17 12.38.00	6.5
19-11-2017	8811	19/11/17 13.38.00	4.0
19-11-2017	8813	19/11/17 14.38.00	4.5
19-11-2017	8815	19/11/17 15.38.00	4.5
19-11-2017	8823	19/11/17 19.38.00	16.0
19-12-2016	2123	19/12/16 08.28.00	1.5
19-12-2016	2271	19/12/16 08.02.00	-6.0
19-12-2016	2279	19/12/16 16.08.00	-4.5
19-12-2016	2282	19/12/16 13.52.00	1.5
19-12-2016	2913	19/12/16 08.40.00	0.0
19-12-2016	6485	19/12/16 09.08.00	4.0
19-12-2017	11409	19/12/17 18.20.00	5.0
19-12-2017	11421	19/12/17 19.08.00	9.5
19-12-2017	11535	19/12/17 11.28.00	1.5
19-12-2017	11545	19/12/17 17.28.00	-4.0
19-12-2017	11547	19/12/17 19.28.00	3.5
19-12-2017	2123	19/12/17 08.28.00	24.5
19-12-2017	2125	19/12/17 10.28.00	4.5
19-12-2017	2127	19/12/17 12.28.00	-1.0
19-12-2017	2131	19/12/17 16.28.00	-2.0
19-12-2017	2133	19/12/17 18.28.00	2.0
19-12-2017	2137	19/12/17 20.28.00	-0.5
19-12-2017	2271	19/12/17 08.02.00	47.5
19-12-2017	2275	19/12/17 12.08.00	0.0
19-12-2017	2278	19/12/17 09.52.00	4.0
19-12-2017	2279	19/12/17 16.08.00	-5.5
19-12-2017	2281	19/12/17 18.08.00	8.0
19-12-2017	2282	19/12/17 13.52.00	2.0
19-12-2017	2283	19/12/17 20.08.00	4.5
19-12-2017	2285	19/12/17 21.08.00	-1.5
19-12-2017	2891	19/12/17 09.28.00	21.0
19-12-2017	2913	19/12/17 08.40.00	28.0
19-12-2017	2921	19/12/17 15.28.00	-2.0
19-12-2017	583	19/12/17 09.14.00	22.0
19-12-2017	597	19/12/17 17.14.00	-3.5
19-12-2017	599	19/12/17 20.14.00	5.5
19-12-2017	605	19/12/17 09.54.00	7.5
19-12-2017	613	19/12/17 17.46.00	5.5
19-12-2017	6253	19/12/17 08.14.00	24.0
19-12-2017	6265	19/12/17 17.08.00	1.0
19-12-2017	6485	19/12/17 09.08.00	7.0
19-12-2017	8803	19/12/17 09.38.00	18.0
19-12-2017	8807	19/12/17 11.38.00	14.5
19-12-2017	8809	19/12/17 12.38.00	11.0
19-12-2017	8811	19/12/17 13.38.00	5.0
19-12-2017	8813	19/12/17 14.38.00	10.5
19-12-2017	8815	19/12/17 15.38.00	3.0
19-12-2017	8823	19/12/17 19.38.00	3.5
20-02-2017	11409	20/02/17 18.20.00	-5.0
20-02-2017	11421	20/02/17 19.08.00	-0.5
